content,rating
토너구매하다가 세트로 에멀전까지 구매했어요 왠걸...에멀전 이렇게 좋을줄 몰랐어요... 수분에멀전이라고 해서 수분크림같은 느낌인줄 알았는데 발림감은 수분크림과 비슷하지만 수분크림보다 쫀쫀한 느낌이 들더라구요 그래서 여름에는 스킨에서 토너랑 에멀전만해요,4
그냥 적당히 촉촉하고 평범한 에멀전이였어요. 순정토너랑 같이 쓰고있는데 괜찮더라구요,4
너무 기름져서 이것만 쓰면 트러블이 올라와요... ㅠㅠ,2
건성이라 많이 촉촉하지는 않았는데 제형이 신기했어요! 기름진거 같은데 흡수가 잘되는?? 성분도 좋고 순해서 앞으로 계속 사용할 것 같습니다!! 순정토너랑 같이 사용하고 있는데 트러블도 안나고 끈적임도 없어서 마음에 들어요,4
수분은 좀 채워지는 것 같은데 얼굴이 여전히 건조해요. 터요ㅠㅠ,2
"성분이 순하다고 해서 샀는데 무난한거 같은데 무난하지 않은 아이템인듯
수분감은 부족하면서 유분감이 있는편이라 화장할때보다는 자기전에 바르게 됨
겨울에는 로션으로 바르기에 부족했으나
지금은 수분감보다 유분감이 더 느껴짐
건성들은 여름에 쓰면 될거같아용

그래도 무난한 감이 있어서 쏘쏘~~",3
묽은 로션타입인데 보습감이 좋아요. 건성은 모르겠지만 지복합성 피부엔 아주 촉촉합니다. 너무 과하지도 모자라지도 않은 적당한 보습감으로 환절기에 쓰기 좋았어요. 여드름을 유발하지않아 민감한 시기에 쓰기도 좋아서 구비해두고있으면 안심이 되는 제품.,4
"토너 구입하면서 세트로 들어왔어요
정말 그냥 무난한 제품이에요! 저는 복합성이라 그나마 괜찮은데 지성분들은 유분기가 느껴지실거같아서 지성분들은 비추에요~! 
바르고 나면 그래도 피부가 촉촉해진느낌이라서 손이가요~ 토닥토닥 많이 흡수 시켜줘야하는 제형이에요~!",4
제형도 괜찮고 가벼우니 여름에 쓰기 좋다 특히 마음에 드는건 펌핑용기다 편하고 위생적이고 낭비가 없어서 챱챱쓰기좋음,5
"미니사이즈 사용하고 본용량 사이즈 재구매했어요
제일큰 장점은 가격이 저렴하고 순하다는 점? 
그리고 정말  촉촉했어요! 이가격에 이 용량에 이정도 보습력이면 정말 좋은 제품인거 같아요!",4
"말 그대로  진짜 순해요!
이거 반통이상은 쎃네욤!
안사신분들  구매각이예용~~",3
제형이 진짜특이하다 촵촵바르면 확 기름진게 느껴지는데 두드려서 흡수시키면 촉촉하게 얼굴에 착 감긴다 복합성인 내피부에는 너무 기름지지도 건조하지도않고 쏘쏘한 정도인데 건성은 살짝건조할것같다 페이스오일 한두방울 섞어서 발라줘야 촉촉할듯. 향도 무난하고 가격도 무난하고 눈에 띄는 장점은 펌핑용기라는것밖에 없었어서 딱히 재구매생각은 안들었다,3
지성인데도 심하게 번들거리지도 않고 토너랑 같이 쓰면 짱짱임 순하고 조음,5
"이가격에 이런 성분
성분 나쁜것도 없고 수분에 맞춘 판테놀이라던가
지금 쓰던거 없으면 데일리로 썼을듯",4
코 랑 입주변이 잘 트는데 발라도 터요!! ㅋㅋ 수분감이 그렇게 많지는 않은거같아요 근데 다른 부분은 그렇게 지성이 아니라 쏘쏘 괜찮은거같아요 무난무난,3
"가볍고 향도 무향이지만 날락말락나는 순한 냄새 나서 좋아요.
무거운 크림은 화장하기전 밀리고 흡수가 잘 안되는 느낌이 있어서 로션을 선호하는데, 저같은 T존만 유분기 도는 복합성에겐 4계절 다 괜찮은듯. 자극 하나도 없어서 너무 좋아요. 부담되지도 않고.
벌써 한통 다 비움. 작년겨울부터 올 봄까지 잘썼습니다.",5
무매력이 매력인 민감성 화장품이라지만 촉촉하지도 바른티도 안나는 로션이었어요. 많이 건조하시거나 오일리하시면 추천하지 않습니다.. 건강한 피부여서 난 딱히 기능을 기대하지 않고 세안 후 당기지 않으면 된다 하시는 분들이 쓰셔야 할 듯한 제품이었어요,3
너무 기름지고 토너랑 같이 바르면 모공 사이사이에 기름 장난아니게 올라옴 그 광경을 보고 있기가 무서울 정도였음,2
"기초화장품을 몇번바꿔서 예민해져있던 찰나에 순정라인 샘플로 받아 써보니 진정되고 좋았어요!
로션보다는 묽은? 제형이었고 흰색이었어요! 헌데 순정로션과 비슷한 느낌이있어서 아예 제형을 더 묽고 유분감보다 수분감있게만들어도 되지 않을까 생각이 들더라고요",5
"‘무난~무난~’

에멀전은 수분채우기, 크림은 보습+피부 장벽 강화로 나왔음. 기존 순정 토너+크림만 쓰다가 가벼운거 써보려고 한번 갈아타봄 이전에 순정 샘플 써봐서 고민없이!

확실히 가벼움. 수분? 은 모르겠지만 완전 여름에는 토너+에멀전 만 해도 충분할 것 같다. 그래도 봄인 아직까지는 뭐든 끝나고 뭐 발라야 할 것 같은 느낌!

순정이라 확실히 순하고 부담없다.

근데 솔직히 정말 솔직히.......... 그냥 조금 더 좋은 수분크림으로 수분 채우는 게 나을 것 같다! 굳이 이걸 구매..? 받아서 쓴다면 쓰겠지만 다시 살 것 같지는 않다. 중학생 사촌동생에게 추천하고 싶다",3
"수분이라고하기에는........
바르고나면 여전히 뭔가 발라야할것같은 그런 느낌",2
일단 너무 독한 향이 없어서 좋아요. 피부가 따가운 날에 발라도 자극적이지 않고 부드럽게 잘 발리는데 왜때문인지 피부 위에 답답한 기름막을 씌운 느낌이랄까요ㅠㅠ 속으로 들어가서 건조한 느낌을 잡아주는 느낌이 아니라 그냥 겉을 유분으로 코팅해서 속이 더 건조하게 마르는 거 같아요. 메이크업 전에 바르면 많이 건조합니다 ㅠㅠ,2
"동사 <핑크 생기워터 에멀전>이랑 아주 똑같은 느낌이다.

- 수분보다 유분이 과한 느낌이 있다. 기름지고 조금 진득함.
- 그런데 이상하게 보습력이 없어서 되게 빨리 건조해진다.
- 무향인 것과 발림성이 좋은 것은 장점

내 돈주고 다시 사진 않을듯함!",2
"이거쓰면 피부가 순해진다고 해야하나... 깨끗해지는 느낌이에요
트러블도 많이 사라지고 제 인생템 입니다!!ㅎㅎ",5
무난무난 나쁘지도 좋지도 않은 그런 애매모호한? 적당히 사용하기 갠춘함,3
무매력이 매력인 제품입니다 순해서 어떤 용도로도 사용하기 좋고 피부예민할때 사용해도 좋아요,4
"분명히 걸리는 성분이 없는데
이 에멀젼이랑 토너 썼더니
뽁뽁 빨간 여드름 올라왔다
5일 사용했는데 조금씩 점점 심해져서
딱 끊으니까 서서히 사라졌다 ㅠㅠ
뭐때문인지 알수없지만 안맞는 제품 에휴",1
토너제품과 마찬가지로 너무순하고 촉촉해서  정말 잘 사용하고있어요,4
일단 순정라인 자체 다 좋은데 같이 산 토너보다는 조금 임팩트가 덜한듯... 약산성에 성분순해서 일단 좋긴한데 로션인데 토너에 얘까지 발라도 약간 건조해서 크림 꼭 발라줘야함ㅋㅋ 여름에는 괜찮을거야...(?),4
촉촉하고 바르기 쉬움 하지만 수분을 채우기엔 부족함,4
"토너는 10통썼는데 에멀전은 두펌프 써봄
나는 거의 모든 로션이 안맞는 피부인데 로션에 공통적으로 들어가는 어떤 성분에 반응을 하는 듯하다

증상은 크림류와 다르게 답답한 기름막을 씌운 기분인데 보습은 잘 안되는 느낌이다
그리고 평소에 없던 자잘하고 오돌토돌한 무언가가 올라올거 같은 기분! 바로 세수해야 할거 같은 기분이든다

계속 이걸 썼다면 최악을 주었을지도 모름",2
"정말 가벼움
근데 코빼고 다 건성이여서 좀 다기는 느낌도 없지 않아있음",3
"이거 큰거랑작은거 둘다있는데
간단하게 조금씩바르면 좋아요
한번에 얼굴에올렸더니 살짝 찝찝한느낌이들었어요",4
"스킨이랑 같이 샀는데, 스킨은 닦는 용으로만 좋고 금방건조해졌는데 얘는 바르면 즉각적으로 수분이 들어와서 쿨링감이 좋더라구요

유분감이 하나도 없어서 여름에도 쓰기 좋겠어요!

수분 알차서 좋긴 하지만 ㅠ 흡수가 너무 더뎌서 하얗게 로션이 지나간 길이 보여욬ㅋㅋ 한 이분정도는 꾸준히 흡수시키거나 아님 얇게 레이어링 해주어야 해요

그래도 스킨로션 궁합을 맞추려도 노력한 듯 해서 굿드려요

+수정
쏘쏘로 바꿨어요 속당김이 너무심해요 ㅠㅠ

++추추가
별로에요 너무 건조해서 오일에센스나 인리치드 or 슈퍼바이탈 로션 안바르면 속건조를 느끼게 돼요 입벌리는 순간 얼굴쪽 속당김이 느껴짐,, 수분만 채우고 아마 유수분 밸런스 맞출 생각을 안한 로션같아요 수부지인데 왜 수분을 채워도 속당김이냐 ㅠㅠㅠ

+++추추추가 
아니 얼굴이 쩍쩍 달라붙어요 끈적해요 하다라보보다 더함",2
"민감성 피부인데, 붉어지거나 가렵거나 따가움 등의 반응이 없었고 무난하게 사용하기 좋았습니다. 이 제품을 쓰고 특별한 효과는 딱히 없었으나, 반대로 특별히 피부가 나빠진 적도 없었습니다. 그냥 아주아주 무난하고 로션으로서의 기본에 충실한 제품인 것 같습니다. 수분 에멀전이라는 이름답게 촉촉했고, 민감성 피부인 저에게 무매력이 매력이었던 제품이었습니다! 그리고 추가적으로 흡수는 조금 느린 편이나 발림성은 무난 했고, 쿨링감은 없었습니다.

사용 기간: 반 년",4
일단 기초화장품치고 저렴한 가격. 이 제품의 가장 큰 특징이자 장점은 무매력인것....! 화해에서도 성분 검색해봐도 유해물질이 1도 없는 정말 순한 에멀전입니다. 그치만 보습력도 꽤 있어요! 전 로션이나 크림 류등 스킨케어 제품은 무조건 얼굴에 일정량을 도포 한 후 톡톡톡 전체적으로 두드려가면서 흡수 시켜줍니다. 이 제품 같은 경우 물처럼 가볍게 스며드는 그런 가볍고 워터리한 쿨링감있는 제품은 아닙니다. 흡수시키는데 어느 정도 시간이 필요하지만 보습력은 꽤 있어요.,4
진정이 필요한날에는 같은라인 토너로 팩하고 이거 바르면  좋음,3
순정 토너랑 궁합이 좋아요 좀 많이 두들겨 줘야 흡수가 되는게 좀 귀찮지만 그래도 촉촉하고 괜찮아요,3
"악건성한테 많이 건조할거래서 복합성에 수분부족인 나한테는 괜찮겠지 하고 샀는데 너무 오일리함...여드름날거 같아서 오래쓴건아니지만 걱정되네요ㅠㅠ근데 스킨은 좋음!!아직 트러블도 안나고...
다시보니까 흡수가 잘안되서 그러는듯...흡수력 별로..",2
민감성 속건조에다가 복합성입니다! 되게 산뜻하게 마무리되면서 흡수도 잘되고 촉촉하다. 신기신기 저번에 순정라인 토너를 써서 되게 순하다고 생각하고 토너 한병 다쓰고 아~ 로션 써봐야겠다 하고 써봤는데 기대한만큼이네욥,5
"민감성 수부지예요. 이 제품을 세일할 때 궁금해서 한 번 사 봤는데 진짜 잘 쓰고 있어요. 너무 유분기가 돌지 않고 촉촉하게 수분을 채워주는 느낌이고, 저자극이라 민감성인 제 피부에도 트러블 없이 잘 맞아요. 작은 병 산 게 아쉬울 정도예요. 이걸로 좀 부족하신 분들은 홀리카 굳세라 테스트 한 번 해보세요.",5
"물을 바르는듯 아무 향도 없고 투명해서 효과가 있나..
잘모르겠어요.좋지도 나쁘지도 않아요",3
민감성 피부인 저에게는 딱 맞았어요!,4
촉촉하고 저자극임. 그런데 좀 겉돌아서 흡수되는데 좀 걸리고 잘 펴줘야됨. 순정라인 다 샀는데 정말 하나같이 다 순함. 집에 건성 지성 예민성 다 있는데 다 무난하게 잘 씀. 그런데 로션은 유분기가 많이 느껴져서 유수분 잘 맞춰야할듯,4
민감한 나에게 부담없이 바르기 좋음. 이 라인이 전체적으로 순해서 밤에 듬뿍듬뿍 바르고 자면 다음 날 아침에 진정된 피부를 볼 수 있음,4
촉촉해서 좋아요! 유분기가 올라오기 때문에 건성분들께 추천하는 제품입니다!,4
"얘는 토너에 비해서 좀 별로에요 뭐 그래도 나쁘진 않지만.... 
좀 따가웠어요 근데 여름에는 딱일듯한 물물함이 괜찮네요 겨울에는 이마나 코 아니면 무리에요",3
"순한 로션 중에서는 니가 최고야아!~~~
피부가 좀 벌겋거나 자극받은 날엔
순정라인으류 2스킨 2로션 +진정크림 쓰면
쏴아악 가라앉아요.. 넘 조아..",4
"발라도 바른것같지 않은 순함.
초크초크 뭔가 기분좋은 발림성.
민감성 피부라서 순한 스킨케어를 찾아 헤매던 내게 사막 한가운데의 오아시스였음.",5
"토너와 마찬가지로 무색 무향이고 순함
그냥 무난함 그 자체 .. 평타는 칠 것 같음
근데 굳이 이것만 써야지!!! 할 정도는 아니다
세상은 넓고 이거보다 더 좋은 스킨로션은 많자냐",3
순하고 특별히 향도 안나고 괜찮음. 근데 커다란 문제가 있음...바르면 흡수가 너무너무 안되니까 겉에 기름낀것처럼 무겁고 답답함...로션만 이걸로 바꿔서 평소 하는것처럼 기초하구 파데얹었는데 진짜 피부가 너무 갑갑해서 놀램...사실분들 테스트하실때 손등말고 목 쪽에 발라본담에 어떤지 보시구 사세요ㅠㅠㅠ,2
"무향이고 두번정도 챱챱 흡수시켜주면서 발라주면
수분도 채워지고 산뜻
어느정도 꾸덕한 느낌이라 막 물같은 로션은 아님

순하고 좋아요",5
